Retailer,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method,Month,Year,Day,Season,Correct Total Sales,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Street Footwear,46,261,5643,0.47,Online,February,2020,8,Winter,12006,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Athletic Footwear,46,230,5078,0.48,Online,February,2020,9,Winter,10580,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Apparel,59,245,6505,0.45,Online,February,2020,10,Winter,14455,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Apparel,59,290,6160,0.36,Online,March,2020,3,Spring,17110,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Street Footwear,55,313,10501,0.61,Online,March,2020,4,Spring,17215,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Athletic Footwear,54,270,5978,0.41,Online,March,2020,5,Spring,14580,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Street Footwear,46,278,6138,0.48,Online,March,2020,6,Spring,12788,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Athletic Footwear,47,261,5520,0.45,Online,March,2020,7,Spring,12267,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Apparel,55,252,6237,0.45,Online,March,2020,8,Spring,13860,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Apparel,64,305,7613,0.39,Online,March,2020,9,Spring,19520,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Street Footwear,59,319,11293,0.6,Online,March,2020,10,Spring,18821,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Athletic Footwear,53,267,5943,0.42,Online,March,2020,11,Spring,14151,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Street Footwear,46,247,5113,0.45,Online,March,2020,12,Spring,11362,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Athletic Footwear,46,243,5142,0.46,Online,March,2020,13,Spring,11178,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Apparel,58,231,5761,0.43,Online,March,2020,14,Spring,13398,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Apparel,61,286,6978,0.4,Online,March,2020,15,Spring,17446,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Street Footwear,58,325,11499,0.61,Online,March,2020,16,Spring,18850,,,,,,,
Foot Locker,Northeast,New York,New York,Men's Athletic Footwear,53,308,6693,0.41,Online,March,2020,17,Spring,16324,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Street Footwear,45,257,5320,0.46,Online,March,2020,18,Spring,11565,,,,,,,
Foot Locker,Northeast,New York,New York,Women's Athletic Footwear,47,241,5324,0.47,Online,March,2020,31,Spring,11327,,,,,,,
Foot Locker,West,California,Los Angeles,Men's Street Footwear,44,124,2837,0.52,Online,May,2021,31,Spring,5456,,,,,,,
Foot Locker,West,California,Los Angeles,Men's Athletic Footwear,41,77,1452,0.46,Online,June,2021,1,Summer,3157,,,,,,,
Foot Locker,West,California,Los Angeles,Women's Street Footwear,32,83,1248,0.47,Online,June,2021,2,Summer,2656,,,,,,,
Foot Locker,West,California,Los Angeles,Women's Athletic Footwear,37,34,654,0.52,Online,June,2021,3,Summer,1258,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,53,47,1221,0.49,Online,June,2021,4,Summer,2491,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,41,69,1697,0.6,Online,June,2021,5,Summer,2829,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,44,158,3546,0.51,Online,June,2021,6,Summer,6952,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,43,51,1031,0.47,Online,June,2021,7,Summer,2193,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,32,61,898,0.46,Online,June,2021,8,Summer,1952,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,39,28,579,0.53,Online,June,2021,9,Summer,1092,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,50,44,1034,0.47,Online,June,2021,10,Summer,2200,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,43,77,2152,0.65,Online,June,2021,11,Summer,3311,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,47,144,3722,0.55,Online,June,2021,12,Summer,6768,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,46,60,1325,0.48,Online,June,2021,13,Summer,2760,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,37,68,1132,0.45,Online,June,2021,14,Summer,2516,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,41,19,413,0.53,Online,June,2021,15,Summer,779,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,56,38,1000,0.47,Online,June,2021,16,Summer,2128,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,45,63,1786,0.63,Online,June,2021,17,Summer,2835,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,48,122,3045,0.52,Online,June,2021,18,Summer,5856,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,48,44,972,0.46,Online,June,2021,19,Summer,2112,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,36,42,726,0.48,Online,June,2021,20,Summer,1512,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,44,20,440,0.5,Online,June,2021,21,Summer,880,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,54,28,711,0.47,Online,June,2021,22,Summer,1512,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,49,65,1911,0.6,Online,June,2021,23,Summer,3185,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,58,134,4197,0.54,Online,June,2021,24,Summer,7772,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,53,54,1288,0.45,Online,June,2021,25,Summer,2862,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,49,44,992,0.46,Online,June,2021,26,Summer,2156,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,48,28,712,0.53,Online,June,2021,27,Summer,1344,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,59,35,950,0.46,Online,June,2021,28,Summer,2065,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,64,63,2419,0.6,Online,June,2021,29,Summer,4032,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,46,135,3416,0.55,Online,June,2021,30,Summer,6210,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,43,63,1219,0.45,Online,July,2021,1,Summer,2709,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,39,54,948,0.45,Online,July,2021,2,Summer,2106,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,38,47,947,0.53,Online,July,2021,3,Summer,1786,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,46,51,1173,0.5,Online,July,2021,4,Summer,2346,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,51,105,3374,0.63,Online,July,2021,5,Summer,5355,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,47,161,3935,0.52,Online,July,2021,6,Summer,7567,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,43,81,1567,0.45,Online,July,2021,7,Summer,3483,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,36,65,1053,0.45,Online,July,2021,8,Summer,2340,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,39,50,1053,0.54,Online,July,2021,9,Summer,1950,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,47,56,1211,0.46,Online,July,2021,10,Summer,2632,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,54,120,3953,0.61,Online,July,2021,11,Summer,6480,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,49,149,3724,0.51,Online,July,2021,12,Summer,7301,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,41,94,1773,0.46,Online,July,2021,13,Summer,3854,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,38,75,1397,0.49,Online,July,2021,14,Summer,2850,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,37,63,1166,0.5,Online,July,2021,15,Summer,2331,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,49,50,1225,0.5,Online,July,2021,16,Summer,2450,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,50,94,3055,0.65,Online,July,2021,17,Summer,4700,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,47,135,3173,0.5,Online,July,2021,18,Summer,6345,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,41,84,1688,0.49,Online,July,2021,19,Summer,3444,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,36,60,1015,0.47,Online,July,2021,20,Summer,2160,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,36,44,840,0.53,Online,July,2021,21,Summer,1584,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,49,49,1104,0.46,Online,July,2021,22,Summer,2401,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,53,73,2476,0.64,Online,July,2021,23,Summer,3869,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,56,115,3542,0.55,Online,July,2021,24,Summer,6440,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,49,75,1801,0.49,Online,July,2021,25,Summer,3675,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,48,39,842,0.45,Online,July,2021,26,Summer,1872,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,47,33,791,0.51,Online,July,2021,27,Summer,1551,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,56,33,869,0.47,Online,July,2021,28,Summer,1848,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,60,65,2340,0.6,Online,July,2021,29,Summer,3900,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,55,112,3326,0.54,Online,July,2021,30,Summer,6160,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,46,65,1405,0.47,Online,July,2021,31,Summer,2990,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,48,49,1105,0.47,Online,August,2021,1,Summer,2352,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,46,53,1292,0.53,Online,August,2021,2,Summer,2438,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,56,41,1148,0.5,Online,August,2021,3,Summer,2296,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,61,65,2379,0.6,Online,August,2021,4,Summer,3965,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,57,150,4703,0.55,Online,August,2021,5,Summer,8550,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,46,75,1656,0.48,Online,August,2021,6,Summer,3450,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,46,75,1691,0.49,Online,August,2021,7,Summer,3450,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,49,54,1402,0.53,Online,August,2021,8,Summer,2646,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,59,58,1540,0.45,Online,August,2021,9,Summer,3422,,,,,,,
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,64,81,3266,0.63,Online,August,2021,10,Summer,5184,,,,,,,
Foot Locker,South,Texas,Dallas,Men's Street Footwear,44,111,3419,0.7,Online,October,2021,22,Autumn,4884,,,,,,,
Foot Locker,South,Texas,Dallas,Men's Athletic Footwear,41,68,1310,0.47,Online,October,2021,23,Autumn,2788,,,,,,,
Foot Locker,South,Texas,Dallas,Women's Street Footwear,33,56,942,0.51,Online,October,2021,24,Autumn,1848,,,,,,,
Foot Locker,South,Texas,Dallas,Women's Athletic Footwear,38,19,368,0.51,Online,October,2021,25,Autumn,722,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54,36,875,0.45,Online,October,2021,26,Autumn,1944,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43,61,1154,0.44,Online,October,2021,27,Autumn,2623,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42,119,3349,0.67,Online,October,2021,28,Autumn,4998,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44,35,739,0.48,Online,October,2021,29,Autumn,1540,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34,46,813,0.52,Online,October,2021,30,Autumn,1564,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,13,264,0.52,Online,October,2021,31,Autumn,507,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,36,845,0.46,Online,November,2021,1,Autumn,1836,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44,68,1346,0.45,Online,November,2021,2,Autumn,2992,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,120,4116,0.7,Online,November,2021,3,Autumn,5880,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,38,875,0.49,Online,November,2021,4,Autumn,1786,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36,51,991,0.54,Online,November,2021,5,Autumn,1836,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,8,175,0.51,Online,November,2021,6,Autumn,344,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58,20,464,0.4,Online,November,2021,7,Autumn,1160,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47,44,724,0.35,Online,November,2021,8,Autumn,2068,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46,122,3536,0.63,Online,November,2021,9,Autumn,5612,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,45,851,0.42,Online,November,2021,10,Autumn,2025,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,38,664,0.46,Online,November,2021,11,Autumn,1444,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,20,386,0.46,Online,November,2021,12,Autumn,840,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,22,508,0.42,Online,November,2021,13,Autumn,1210,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48,54,933,0.36,Online,November,2021,14,Autumn,2592,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58,136,4969,0.63,Online,November,2021,15,Autumn,7888,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54,53,1145,0.4,Online,November,2021,16,Autumn,2862,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52,42,1005,0.46,Online,November,2021,17,Autumn,2184,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51,29,695,0.47,Online,November,2021,18,Autumn,1479,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59,31,768,0.42,Online,November,2021,19,Autumn,1829,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64,63,1814,0.45,Online,November,2021,20,Autumn,4032,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64,135,5616,0.65,Online,November,2021,21,Autumn,8640,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59,70,1900,0.46,Online,November,2021,22,Autumn,4130,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52,44,1144,0.5,Online,November,2021,23,Autumn,2288,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52,39,1075,0.53,Online,November,2021,24,Autumn,2028,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60,45,1242,0.46,Online,November,2021,25,Autumn,2700,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65,81,2211,0.42,Online,November,2021,26,Autumn,5265,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,145,5829,0.67,Online,November,2021,27,Autumn,8700,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,90,2475,0.5,Online,November,2021,28,Autumn,4950,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,51,59,1505,0.5,Online,November,2021,29,Autumn,3009,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51,44,1189,0.53,Online,November,2021,30,Autumn,2244,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64,60,1843,0.48,Online,December,2021,1,Winter,3840,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64,98,2634,0.42,Online,December,2021,2,Winter,6272,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,158,6257,0.66,Online,December,2021,3,Winter,9480,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54,75,1904,0.47,Online,December,2021,4,Winter,4050,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,54,61,1812,0.55,Online,December,2021,5,Winter,3294,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,53,58,1660,0.54,Online,December,2021,6,Winter,3074,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61,46,1291,0.46,Online,December,2021,7,Winter,2806,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64,95,2614,0.43,Online,December,2021,8,Winter,6080,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,62,143,5320,0.6,Online,December,2021,9,Winter,8866,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,48,80,1536,0.4,Online,December,2021,10,Winter,3840,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41,50,923,0.45,Online,December,2021,11,Winter,2050,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41,53,1021,0.47,Online,December,2021,12,Winter,2173,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50,36,810,0.45,Online,December,2021,13,Winter,1800,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,55,61,1342,0.4,Online,December,2021,14,Winter,3355,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,55,104,3546,0.62,Online,December,2021,15,Winter,5720,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,63,1244,0.42,Online,December,2021,16,Winter,2961,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,48,34,734,0.45,Online,December,2021,17,Winter,1632,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48,29,626,0.45,Online,December,2021,18,Winter,1392,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,56,27,650,0.43,Online,December,2021,19,Winter,1512,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60,63,1474,0.39,Online,December,2021,20,Winter,3780,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,66,113,4848,0.65,Online,December,2021,21,Winter,7458,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,60,1551,0.47,Online,December,2021,22,Winter,3300,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,55,1603,0.53,Online,December,2021,23,Winter,3025,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56,44,1257,0.51,Online,December,2021,24,Winter,2464,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64,42,1290,0.48,Online,December,2021,25,Winter,2688,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,71,65,2031,0.44,Online,December,2021,26,Winter,4615,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,67,124,5733,0.69,Online,December,2021,27,Winter,8308,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55,69,1708,0.45,Online,December,2021,28,Winter,3795,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,65,1895,0.53,Online,December,2021,29,Winter,3575,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57,53,1601,0.53,Online,December,2021,30,Winter,3021,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63,47,1362,0.46,Online,December,2021,31,Winter,2961,,,,,,,
Foot Locker,Northeast,Pennsylvania,Philadelphia,Women's Apparel,68,83,2427,0.43,Online,January,2020,1,Winter,5644,,,,,,,
